"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","root"
"Cmdline:","dstat --output /opt/dstat/test.csv",,,,"Date:","14 Feb 2023 09:44:16 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
0.312,1.121,90.903,5.670,0.0,1.994,38813696.0,796160.0,11753.0,1271.0,16384.0,0.0,7175.0,6382.0
0.799,1.474,90.725,4.238,0.0,2.764,32788480.0,587264.0,16163.0,59361.0,0.0,212992.0,9369.0,8954.0
0.307,1.474,91.155,4.361,0.0,2.703,34627584.0,36864.0,23438.0,33909.0,0.0,0.0,8815.0,8397.0
0.804,1.176,87.871,8.106,0.0,2.042,43872256.0,84480.0,20314.0,7938.0,20480.0,0.0,7914.0,6682.0
0.311,0.994,89.372,7.520,0.0,1.802,26857472.0,10752.0,10815.0,1287.0,856064.0,0.0,6190.0,5974.0
1.422,1.422,84.354,10.946,0.0,1.855,35110912.0,325632.0,16150.0,7890.0,761856.0,0.0,7440.0,6553.0
0.760,1.331,88.720,7.288,0.0,1.901,30748672.0,101376.0,17552.0,33909.0,49152.0,0.0,7760.0,7181.0
0.369,1.537,91.026,4.241,0.0,2.827,32825344.0,84992.0,18050.0,49169.0,0.0,0.0,9155.0,8667.0
0.185,1.110,91.548,5.429,0.0,1.727,36155392.0,109568.0,5316.0,0.0,0.0,0.0,6445.0,5952.0
0.370,1.235,90.185,5.741,0.0,2.469,42831872.0,4003840.0,5580.0,0.0,4096.0,3264512.0,8191.0,7478.0
0.246,1.167,91.523,4.668,0.0,2.396,29364224.0,9728.0,8189.0,3613.0,0.0,0.0,8030.0,7704.0
0.061,1.351,91.093,5.098,0.0,2.396,34934784.0,233472.0,5940.0,0.0,0.0,0.0,8171.0,7435.0
0.184,1.469,91.004,4.529,0.0,2.815,35328000.0,502784.0,10080.0,0.0,0.0,0.0,9100.0,8540.0
0.061,1.470,91.488,4.348,0.0,2.633,32645120.0,227328.0,8280.0,0.0,0.0,0.0,8663.0,8295.0
0.246,1.230,90.898,5.351,0.0,2.276,34619392.0,2861568.0,14391.0,0.0,0.0,0.0,8383.0,7166.0
0.308,1.232,90.696,5.545,0.0,2.218,44400640.0,91136.0,17976.0,60.0,0.0,0.0,8290.0,7216.0
0.369,1.231,90.154,5.969,0.0,2.277,36429824.0,663552.0,12516.0,0.0,0.0,663552.0,8113.0,7182.0
0.249,1.246,90.467,5.919,0.0,2.118,39198720.0,420352.0,14277.0,0.0,0.0,0.0,7990.0,6896.0
0.123,1.295,85.882,10.727,0.0,1.973,41816064.0,57344.0,13776.0,0.0,0.0,0.0,7412.0,6571.0
0.122,1.224,91.432,4.406,0.0,2.815,32194560.0,131072.0,10452.0,0.0,0.0,0.0,8535.0,8202.0
0.123,1.594,90.619,5.089,0.0,2.575,38797312.0,253952.0,12147.0,0.0,0.0,0.0,8886.0,8061.0
0.431,1.415,90.892,4.862,0.0,2.400,32555008.0,1592320.0,14487.0,0.0,0.0,1519616.0,9003.0,7907.0
0.185,1.357,90.130,5.861,0.0,2.468,43839488.0,0.0,14771.0,14344.0,0.0,0.0,8276.0,7419.0
0.185,0.988,91.723,5.250,0.0,1.853,28880896.0,1216512.0,21983.0,16472.0,0.0,1200128.0,7027.0,5965.0
1.056,1.304,88.199,7.826,0.0,1.615,47902720.0,3402240.0,23267.0,25589.0,0.0,495616.0,7420.0,6156.0
0.184,1.228,91.590,4.665,0.0,2.333,28258304.0,215552.0,9720.0,0.0,0.0,0.0,7781.0,7446.0
0.122,1.470,90.814,4.899,0.0,2.694,38096896.0,0.0,11538.0,11232.0,0.0,0.0,8740.0,8223.0
1.245,1.307,89.110,6.036,0.0,2.302,42967040.0,804864.0,12371.0,24133.0,32768.0,659456.0,8402.0,7332.0
0.309,1.483,89.617,6.551,0.0,2.040,32768000.0,4096.0,14517.0,9241.0,0.0,0.0,7491.0,6992.0
0.123,1.108,90.394,6.281,0.0,2.094,31858688.0,593920.0,6713.0,60.0,0.0,516096.0,7283.0,6655.0
0.998,1.372,83.853,11.783,0.0,1.995,39809024.0,2647040.0,14734.0,22183.0,94208.0,602112.0,7783.0,7420.0
0.123,1.166,91.472,4.663,0.0,2.577,29360128.0,0.0,5718.0,0.0,0.0,0.0,7842.0,7483.0
0.245,1.469,90.942,4.406,0.0,2.938,36286464.0,283648.0,10074.0,8320.0,0.0,0.0,9271.0,8839.0
0.617,1.420,90.247,5.309,0.0,2.407,39059456.0,100352.0,16924.0,7938.0,0.0,0.0,8969.0,8058.0
0.123,1.351,90.731,5.525,0.0,2.271,40607744.0,10240.0,11151.0,1287.0,0.0,0.0,7762.0,7302.0
0.247,1.174,87.770,8.586,0.0,2.224,47468544.0,1513472.0,20548.0,8264.0,339968.0,49152.0,8634.0,7608.0
0.183,1.467,90.709,4.829,0.0,2.812,33624064.0,101376.0,14580.0,12708.0,147456.0,0.0,9406.0,8757.0
0.184,1.652,90.942,4.284,0.0,2.938,37015552.0,10752.0,19698.0,8320.0,229376.0,0.0,9814.0,9348.0
0.185,0.865,90.667,6.613,0.0,1.669,32903168.0,79872.0,14946.0,60.0,98304.0,0.0,6747.0,5714.0
0.680,1.361,88.126,7.669,0.0,2.165,38326272.0,658432.0,12876.0,0.0,122880.0,565248.0,7921.0,6523.0
0.247,1.546,91.033,4.576,0.0,2.597,34213888.0,1192448.0,21148.0,10296.0,118784.0,630784.0,8845.0,8414.0
0.368,1.351,90.424,5.157,0.0,2.701,39747584.0,1286144.0,20174.0,19765.0,147456.0,1232896.0,8849.0,8165.0
0.183,1.529,91.131,4.404,0.0,2.752,32423936.0,572928.0,16620.0,8320.0,0.0,0.0,9196.0,8661.0
0.184,1.469,91.065,4.345,0.0,2.938,34344960.0,31744.0,19010.0,19765.0,0.0,0.0,9204.0,8982.0
0.061,1.407,91.315,4.343,0.0,2.875,34099200.0,38400.0,14493.0,0.0,0.0,0.0,9226.0,8628.0
2.559,1.061,84.831,10.050,0.0,1.498,68116480.0,2960384.0,24929.0,55038.0,0.0,49152.0,7768.0,4839.0
0.184,1.288,91.288,4.663,0.0,2.577,32841728.0,200704.0,12762.0,0.0,28672.0,200704.0,8656.0,8069.0
0.123,1.289,91.222,4.972,0.0,2.394,31084544.0,155648.0,10812.0,0.0,0.0,0.0,8087.0,7567.0
0.245,1.286,90.998,4.593,0.0,2.878,40632320.0,466944.0,9261.0,0.0,0.0,466944.0,8461.0,7824.0
0.122,1.468,91.376,4.343,0.0,2.691,34099200.0,0.0,3228.0,0.0,0.0,0.0,8659.0,8501.0
2.293,1.146,86.433,7.962,0.0,2.166,32399360.0,4894720.0,2880.0,0.0,5275648.0,3264512.0,7420.0,6506.0
0.682,1.116,89.461,6.944,0.0,1.798,41373696.0,3654656.0,4815.0,0.0,10629120.0,3567616.0,7248.0,5607.0
0.123,1.348,91.299,4.657,0.0,2.574,35418112.0,4096.0,7911.0,0.0,6049792.0,0.0,8100.0,7731.0
0.123,1.047,91.004,5.853,0.0,1.972,36093952.0,0.0,4320.0,0.0,0.0,0.0,6816.0,6231.0
0.061,1.229,90.904,5.286,0.0,2.520,32526336.0,40960.0,6480.0,0.0,0.0,0.0,8369.0,7753.0
0.123,1.226,91.048,5.150,0.0,2.452,32366592.0,1510400.0,7062.0,0.0,0.0,0.0,7874.0,7439.0
0.559,1.304,87.578,9.006,0.0,1.553,61931520.0,32348672.0,9456.0,0.0,65536.0,32342016.0,7382.0,5076.0
0.309,1.361,90.780,5.446,0.0,2.104,34779136.0,8958464.0,13776.0,0.0,0.0,8724480.0,8284.0,7142.0
0.184,1.350,90.920,4.908,0.0,2.638,39297024.0,2206208.0,16381.0,1271.0,0.0,2187264.0,8661.0,7972.0
0.061,1.408,91.427,4.532,0.0,2.572,30928896.0,2268160.0,12420.0,0.0,0.0,2256896.0,8623.0,7933.0
0.124,1.362,91.207,4.582,0.0,2.724,35180544.0,1966592.0,12917.0,1271.0,0.0,94208.0,8867.0,7944.0
0.308,1.355,89.101,7.020,0.0,2.217,36384768.0,24576.0,11481.0,0.0,32768.0,0.0,7900.0,7601.0
0.123,1.351,90.541,5.344,0.0,2.641,41598976.0,155648.0,7560.0,0.0,16384.0,356352.0,8462.0,7792.0
0.374,0.998,84.903,12.664,0.0,1.061,54534144.0,1469952.0,11396.0,1315.0,229376.0,782336.0,5876.0,4412.0
0.615,1.414,88.691,7.068,0.0,2.213,40415232.0,217088.0,13353.0,0.0,0.0,131072.0,8263.0,7282.0
0.123,1.229,91.395,4.733,0.0,2.520,35368960.0,176128.0,9816.0,0.0,0.0,0.0,8641.0,8058.0
0.072,1.217,84.324,13.314,0.0,1.074,24285184.0,43699200.0,10260.0,0.0,0.0,57503744.0,5759.0,2355.0
0.187,0.933,90.915,6.534,0.0,1.431,24223744.0,15434240.0,11160.0,0.0,0.0,0.0,5455.0,4886.0
0.061,1.229,91.211,5.163,0.0,2.336,33361920.0,35328.0,7020.0,0.0,0.0,0.0,7556.0,7237.0
0.123,1.595,90.859,4.601,0.0,2.822,41136128.0,54784.0,4680.0,0.0,0.0,184320.0,8965.0,8364.0
0.499,1.061,90.767,6.176,0.0,1.497,49319936.0,5042176.0,6938.0,3613.0,0.0,4780032.0,6739.0,5223.0
1.573,0.566,85.966,11.831,0.0,0.063,8564736.0,0.0,4236.0,0.0,3268608.0,0.0,3195.0,3513.0
5.471,0.954,71.565,21.819,0.0,0.191,14532608.0,1765888.0,6702.0,0.0,6758400.0,0.0,5286.0,5188.0
2.141,0.378,94.207,3.149,0.0,0.126,7008256.0,91648.0,5865.0,0.0,1011712.0,0.0,2256.0,1940.0
0.063,0.063,99.374,0.501,0.0,0.0,61440.0,471552.0,4140.0,0.0,45056.0,0.0,1041.0,1048.0
0.0,0.188,99.812,0.0,0.0,0.0,8192.0,10752.0,6756.0,0.0,0.0,0.0,1235.0,1276.0
0.0,0.062,99.938,0.0,0.0,0.0,73728.0,0.0,6852.0,0.0,0.0,0.0,803.0,1002.0
0.063,0.188,99.123,0.564,0.0,0.063,622592.0,6144.0,9000.0,0.0,4096.0,0.0,1181.0,1372.0
1.342,1.661,90.799,5.495,0.0,0.703,12001280.0,8284672.0,16146.0,60.0,843776.0,0.0,5558.0,6810.0
1.981,2.300,88.115,6.262,0.0,1.342,21704704.0,18110464.0,13956.0,0.0,1966080.0,2236416.0,5935.0,6422.0
0.828,1.592,93.185,2.930,0.0,1.465,20033536.0,20653056.0,14262.0,0.0,24576.0,0.0,5897.0,6016.0
0.946,1.956,89.779,6.246,0.0,1.073,28758016.0,19797504.0,12156.0,0.0,212992.0,0.0,5642.0,5761.0
0.587,1.828,91.057,5.548,0.0,0.979,23719936.0,15441408.0,10989.0,0.0,0.0,0.0,5186.0,4779.0
0.063,1.504,92.168,5.138,0.0,1.128,18919424.0,16146432.0,8760.0,0.0,0.0,0.0,4730.0,4752.0
2.317,2.317,89.105,4.508,0.0,1.753,28971008.0,26177536.0,10041.0,0.0,94208.0,0.0,7097.0,7425.0
0.819,1.512,92.060,4.726,0.0,0.882,16207872.0,20235264.0,7200.0,0.0,32768.0,0.0,4627.0,4696.0
0.125,1.565,91.046,5.949,0.0,1.315,35020800.0,15368192.0,10080.0,0.0,0.0,0.0,5360.0,5197.0
0.314,1.950,91.509,4.969,0.0,1.258,24875008.0,26738688.0,11901.0,0.0,0.0,0.0,5873.0,5814.0
0.251,1.942,90.414,6.078,0.0,1.316,29310976.0,19147776.0,14695.0,60.0,0.0,0.0,5879.0,6051.0
0.250,1.439,91.302,5.882,0.0,1.126,26456064.0,17563648.0,7392.0,1211.0,12288.0,0.0,4974.0,5048.0
0.439,2.134,91.023,5.210,0.0,1.193,31973376.0,23335424.0,6977.0,1271.0,8192.0,0.0,5753.0,6012.0
0.187,1.686,88.882,8.120,0.0,1.124,21495808.0,16695296.0,4500.0,0.0,0.0,0.0,5127.0,5333.0
0.188,1.691,90.670,6.450,0.0,1.002,18632704.0,23257088.0,3240.0,0.0,4096.0,0.0,5025.0,5400.0
1.529,1.592,68.599,27.771,0.0,0.510,40919040.0,2964992.0,6653.0,1315.0,1691648.0,0.0,6153.0,5792.0
1.391,1.138,75.032,21.997,0.0,0.442,47939584.0,6815744.0,4500.0,0.0,2797568.0,57344.0,4964.0,4301.0
0.322,1.160,90.271,7.796,0.0,0.451,13697024.0,34559488.0,4056.0,0.0,0.0,29851648.0,6130.0,3218.0
0.628,1.883,90.207,5.901,0.0,1.381,31875072.0,18515456.0,17676.0,0.0,364544.0,0.0,5998.0,6285.0
0.943,2.138,87.107,8.553,0.0,1.258,43548672.0,26533888.0,7932.0,0.0,131072.0,0.0,6533.0,6267.0
0.251,1.378,90.351,7.143,0.0,0.877,34078720.0,16750592.0,9360.0,0.0,147456.0,0.0,5445.0,5311.0
0.188,3.078,90.766,4.334,0.0,1.633,41578496.0,29753344.0,12060.0,0.0,32768.0,7004160.0,8579.0,9646.0
0.188,1.001,89.362,8.698,0.0,0.751,30773248.0,18415104.0,14849.0,3613.0,196608.0,0.0,4372.0,4219.0
25.032,0.694,58.260,15.700,0.0,0.315,15978496.0,3072000.0,20700.0,0.0,3067904.0,0.0,7985.0,3417.0
0.125,1.250,90.125,7.688,0.0,0.812,39882752.0,10380800.0,19620.0,0.0,13119488.0,258048.0,5751.0,4834.0
0.187,1.124,89.694,8.182,0.0,0.812,39825408.0,8600576.0,14280.0,60.0,9625600.0,1404928.0,5208.0,4306.0
0.188,1.817,92.043,4.950,0.0,1.003,21209088.0,27944448.0,16893.0,0.0,7872512.0,14548992.0,8741.0,5801.0
0.128,1.279,88.747,8.887,0.0,0.959,66424832.0,22472192.0,21885.0,0.0,4558848.0,11825152.0,6398.0,5395.0
0.375,1.750,90.438,6.188,0.0,1.250,63766528.0,26096640.0,22647.0,0.0,13561856.0,15912960.0,6995.0,5633.0
0.375,2.315,91.239,4.568,0.0,1.502,43487232.0,22077440.0,18171.0,0.0,7737344.0,761856.0,7592.0,7617.0
0.251,1.505,88.401,8.777,0.0,1.066,37355520.0,22605824.0,15426.0,0.0,1437696.0,7696384.0,5994.0,5408.0
0.318,0.954,71.183,27.163,0.0,0.382,95227904.0,20038144.0,10800.0,0.0,249856.0,26669056.0,4302.0,2072.0
0.189,0.691,81.772,16.908,0.0,0.440,53760000.0,9059328.0,15120.0,0.0,94208.0,847872.0,4289.0,2694.0
0.061,0.859,92.699,5.706,0.0,0.675,25358336.0,12039168.0,18000.0,0.0,10797056.0,3960832.0,5201.0,3680.0
0.131,1.769,91.743,5.177,0.0,1.180,33542144.0,18412544.0,17556.0,0.0,3067904.0,1486848.0,5822.0,5621.0
0.189,1.638,90.863,6.301,0.0,1.008,37961728.0,16306176.0,9372.0,0.0,3538944.0,0.0,5764.0,5832.0
0.255,2.228,88.733,7.638,0.0,1.146,37912576.0,27691520.0,6987.0,0.0,2101248.0,17543168.0,6435.0,4957.0
0.928,1.857,87.334,9.085,0.0,0.796,40370176.0,12411904.0,10251.0,0.0,53248.0,0.0,6331.0,4956.0
0.566,1.761,85.157,11.572,0.0,0.943,58703872.0,12973568.0,4860.0,0.0,688128.0,253952.0,5879.0,5088.0
1.902,2.156,90.298,4.249,0.0,1.395,24420352.0,29055488.0,7200.0,0.0,200704.0,8400896.0,6642.0,7055.0
0.511,1.214,86.581,10.927,0.0,0.767,54194176.0,17174016.0,8196.0,0.0,0.0,4530176.0,5829.0,4227.0
0.315,2.016,92.187,4.096,0.0,1.386,26103808.0,23754240.0,11797.0,1271.0,0.0,0.0,6640.0,7447.0
0.253,1.833,91.340,5.436,0.0,1.138,43184128.0,18594304.0,18857.0,1271.0,0.0,0.0,6484.0,6355.0
0.381,2.861,91.291,3.942,0.0,1.526,44204032.0,25059328.0,14739.0,0.0,0.0,0.0,8166.0,7060.0
0.190,1.709,92.278,4.430,0.0,1.392,25522176.0,20199936.0,21177.0,0.0,0.0,364544.0,6636.0,5640.0
0.327,1.437,88.047,9.536,0.0,0.653,28372992.0,28073984.0,26615.0,1315.0,8192.0,16871424.0,6422.0,3788.0
0.708,1.480,89.125,7.851,0.0,0.837,27688960.0,10378752.0,18600.0,0.0,53248.0,0.0,6071.0,4690.0
0.567,1.826,74.874,21.788,0.0,0.945,68440064.0,22442496.0,17067.0,0.0,36864.0,8146944.0,8245.0,5857.0
0.188,1.315,91.171,6.450,0.0,0.877,33456128.0,23796736.0,27351.0,0.0,0.0,9609216.0,5595.0,4275.0
1.343,1.151,91.176,5.435,0.0,0.895,27602944.0,20052992.0,19881.0,0.0,434176.0,2097152.0,5263.0,4104.0
0.313,1.940,91.051,5.382,0.0,1.314,39219200.0,21654016.0,14016.0,0.0,32768.0,0.0,6479.0,6055.0
0.256,1.663,92.131,5.054,0.0,0.896,26632192.0,19968000.0,13596.0,0.0,16384.0,5107712.0,6437.0,5024.0
0.143,0.573,76.593,22.262,0.0,0.429,5746688.0,45088768.0,14345.0,60.0,0.0,92741632.0,6369.0,1710.0
0.217,0.145,74.584,24.837,0.0,0.217,10006528.0,50784768.0,13860.0,0.0,0.0,0.0,2776.0,1490.0
0.314,1.004,88.763,9.228,0.0,0.691,34656256.0,9259008.0,18240.0,3553.0,0.0,0.0,4729.0,3732.0
0.314,2.577,91.515,4.085,0.0,1.508,27815936.0,30598144.0,15120.0,0.0,0.0,0.0,7393.0,7257.0
0.189,1.258,91.509,6.164,0.0,0.881,26898432.0,15799296.0,8820.0,0.0,0.0,0.0,4450.0,4265.0
0.639,1.535,88.043,8.824,0.0,0.959,46477312.0,13516800.0,6840.0,0.0,0.0,0.0,6057.0,4819.0
0.955,1.655,90.579,5.792,0.0,1.018,28676096.0,18487296.0,7116.0,0.0,98304.0,4067328.0,5413.0,5095.0
0.313,2.132,91.912,4.389,0.0,1.254,25890816.0,25240576.0,6576.0,0.0,0.0,0.0,6327.0,6403.0
0.188,1.377,92.491,4.944,0.0,1.001,15994880.0,15485440.0,10482.0,0.0,0.0,0.0,5158.0,4751.0
0.188,1.695,92.216,4.834,0.0,1.067,19218432.0,19873792.0,6840.0,0.0,0.0,0.0,5465.0,5396.0
0.313,1.817,90.602,6.140,0.0,1.128,31404032.0,21954560.0,8196.0,0.0,32768.0,0.0,6272.0,5982.0
0.251,1.191,93.041,5.016,0.0,0.502,15704064.0,13938688.0,6756.0,0.0,0.0,0.0,4146.0,4549.0
0.447,1.724,89.655,8.046,0.0,0.128,32419840.0,16453120.0,6216.0,0.0,0.0,0.0,4617.0,4570.0
0.190,1.778,93.016,4.825,0.0,0.190,22196224.0,24508928.0,8460.0,0.0,0.0,0.0,4778.0,5231.0
0.191,2.425,93.172,4.084,0.0,0.128,26079232.0,26964480.0,9276.0,0.0,0.0,0.0,5440.0,6317.0
0.380,2.598,92.079,4.880,0.0,0.063,27275264.0,25696768.0,8016.0,0.0,0.0,0.0,5491.0,6293.0
0.189,1.578,90.783,7.323,0.0,0.126,35971072.0,13179904.0,8556.0,0.0,0.0,0.0,4755.0,4239.0
0.378,1.261,90.479,7.818,0.0,0.063,23973888.0,21761024.0,12657.0,0.0,2805760.0,8474624.0,4502.0,4053.0
0.191,1.463,91.285,6.934,0.0,0.127,29351936.0,11137024.0,15684.0,0.0,8077312.0,0.0,5165.0,4526.0
1.514,1.577,89.085,7.697,0.0,0.126,43913216.0,16394240.0,15433.0,1271.0,438272.0,0.0,5718.0,5461.0
0.314,2.198,91.457,5.214,0.0,0.817,45826048.0,19525632.0,9137.0,1271.0,65536.0,0.0,10058.0,12420.0
0.253,1.965,90.304,6.464,0.0,1.014,32829440.0,21158912.0,4320.0,0.0,0.0,0.0,7124.0,6631.0
0.254,2.861,91.481,4.005,0.0,1.399,38686720.0,27856384.0,6216.0,0.0,0.0,0.0,12341.0,15528.0
0.315,3.090,88.272,6.999,0.0,1.324,64851968.0,29239296.0,11369.0,1315.0,516096.0,2838528.0,13608.0,15887.0
0.554,1.039,78.532,19.321,0.0,0.554,39268352.0,30954496.0,9876.0,0.0,221184.0,28999680.0,5510.0,4046.0
0.455,1.300,70.286,27.503,0.0,0.455,94408704.0,10593280.0,11616.0,0.0,286720.0,7020544.0,6635.0,3664.0
2.668,2.668,77.975,15.732,0.0,0.958,41492480.0,18035200.0,6756.0,0.0,356352.0,15237120.0,13230.0,5648.0
0.654,1.702,90.052,6.610,0.0,0.982,19718144.0,36571136.0,5166.0,0.0,1040384.0,20197376.0,8046.0,4154.0
0.250,1.313,89.243,8.193,0.0,1.001,50528256.0,13116928.0,5526.0,0.0,1675264.0,0.0,5424.0,4287.0
0.133,1.398,93.142,4.794,0.0,0.533,6713344.0,38434304.0,4320.0,0.0,16384.0,29810688.0,9421.0,2828.0
0.379,2.020,89.836,6.629,0.0,1.136,24068096.0,15432192.0,7691.0,3613.0,212992.0,0.0,6389.0,5782.0
0.260,2.469,91.943,3.964,0.0,1.365,25387008.0,56144384.0,5232.0,0.0,0.0,33673216.0,13083.0,5070.0
0.192,2.113,92.382,3.969,0.0,1.344,21159936.0,34519040.0,4068.0,0.0,0.0,16875520.0,9065.0,5662.0
0.450,2.379,89.325,6.238,0.0,1.608,32096256.0,28903936.0,3072.0,0.0,24576.0,0.0,7387.0,6061.0
0.250,2.442,90.983,4.446,0.0,1.879,31895552.0,28160000.0,3663.0,0.0,16384.0,0.0,7979.0,7134.0
0.375,2.253,91.114,4.756,0.0,1.502,28426240.0,26418688.0,9297.0,0.0,0.0,0.0,7602.0,6684.0
0.631,1.894,88.889,7.323,0.0,1.263,34762752.0,20027904.0,3240.0,0.0,0.0,0.0,6464.0,5377.0
0.378,2.270,91.173,4.288,0.0,1.892,26427392.0,25546752.0,2880.0,0.0,0.0,0.0,7879.0,7051.0
0.250,2.752,91.057,4.003,0.0,1.939,30126080.0,31481856.0,9540.0,0.0,0.0,0.0,8718.0,7547.0
0.314,2.013,91.509,4.717,0.0,1.447,25509888.0,23045120.0,3150.0,0.0,0.0,0.0,6524.0,5989.0
0.313,1.816,90.294,6.450,0.0,1.127,35377152.0,20792832.0,7692.0,0.0,0.0,0.0,6529.0,5510.0
0.375,2.126,91.182,4.878,0.0,1.438,32055296.0,24985600.0,5001.0,0.0,0.0,0.0,6992.0,6184.0
2.713,2.082,86.814,7.319,0.0,1.073,47116288.0,18210304.0,5490.0,0.0,0.0,0.0,7570.0,5225.0
0.376,2.569,90.727,4.762,0.0,1.566,39231488.0,31430656.0,4986.0,0.0,0.0,0.0,8177.0,6911.0
0.379,1.707,91.214,5.626,0.0,1.075,24772608.0,19135488.0,3240.0,0.0,0.0,0.0,5575.0,4946.0
0.189,1.514,91.861,5.300,0.0,1.136,22667264.0,19788288.0,4056.0,0.0,0.0,0.0,5359.0,5105.0
1.066,1.945,85.132,11.292,0.0,0.565,55345152.0,8769536.0,4923.0,0.0,98304.0,0.0,5890.0,4663.0
0.188,2.065,91.677,4.631,0.0,1.439,25989120.0,25914880.0,9279.0,0.0,0.0,0.0,6574.0,6332.0
0.192,0.895,86.253,12.276,0.0,0.384,43692032.0,7490560.0,3516.0,0.0,0.0,0.0,3220.0,2652.0
0.565,1.696,89.008,7.538,0.0,1.193,35151872.0,17708544.0,6088.0,1271.0,0.0,0.0,5477.0,5122.0
0.125,1.688,92.062,4.875,0.0,1.250,25657344.0,19433472.0,9488.0,1271.0,0.0,0.0,5276.0,5297.0
0.188,1.755,92.351,4.765,0.0,0.940,21671936.0,19066368.0,3906.0,0.0,0.0,0.0,5099.0,5203.0
0.188,1.818,92.100,4.828,0.0,1.066,24064000.0,20393472.0,3240.0,0.0,0.0,0.0,5385.0,5298.0
0.125,1.627,91.552,5.632,0.0,1.064,21401600.0,19162112.0,3747.0,0.0,0.0,0.0,5735.0,5054.0
0.698,1.839,85.986,10.526,0.0,0.951,36577280.0,15213056.0,9524.0,1315.0,28672.0,0.0,6043.0,5724.0
6.282,1.079,78.807,13.198,0.0,0.635,56098816.0,8256512.0,3624.0,0.0,12288.0,0.0,5688.0,3518.0
0.250,1.501,91.682,5.566,0.0,1.001,26001408.0,16980480.0,4620.0,0.0,0.0,0.0,5163.0,4730.0
0.252,2.141,87.469,8.879,0.0,1.259,63668224.0,19627008.0,3336.0,0.0,32768.0,0.0,6864.0,5645.0
0.253,0.948,85.209,12.958,0.0,0.632,48836608.0,6301696.0,3060.0,0.0,32768.0,0.0,4878.0,3570.0
0.312,2.0,91.688,4.688,0.0,1.312,31010816.0,22758912.0,3906.0,0.0,0.0,0.0,6162.0,6004.0
0.518,1.944,90.214,6.546,0.0,0.778,64581632.0,19627008.0,6209.0,3613.0,0.0,14700544.0,7425.0,3478.0
0.253,1.646,92.089,5.063,0.0,0.949,17813504.0,21123072.0,3921.0,0.0,24576.0,0.0,5100.0,5011.0
0.126,1.507,92.530,4.896,0.0,0.942,18743296.0,19381248.0,4647.0,0.0,0.0,0.0,5089.0,5107.0
0.188,1.753,91.860,5.009,0.0,1.190,22405120.0,21575168.0,5727.0,0.0,0.0,0.0,5500.0,6075.0
0.378,2.517,90.812,4.720,0.0,1.573,37597184.0,27097088.0,3984.0,0.0,0.0,0.0,7386.0,8514.0
0.189,1.451,90.915,6.498,0.0,0.946,36024320.0,14483968.0,4611.0,0.0,0.0,0.0,4720.0,4742.0
2.126,1.869,86.147,9.021,0.0,0.838,47878144.0,21607936.0,7752.0,0.0,8192.0,8429568.0,7919.0,4207.0
0.714,1.039,88.636,8.896,0.0,0.714,36605952.0,6214144.0,4683.0,0.0,32768.0,0.0,4690.0,3799.0
0.128,1.216,92.766,5.122,0.0,0.768,11448320.0,25554944.0,7872.0,0.0,0.0,14716928.0,7306.0,3801.0
0.253,2.090,91.450,5.003,0.0,1.203,27090944.0,24266240.0,5406.0,0.0,0.0,0.0,5774.0,6020.0
0.251,2.008,91.531,4.831,0.0,1.380,24993792.0,21259776.0,6666.0,0.0,0.0,0.0,5896.0,6641.0
0.960,1.088,72.407,24.968,0.0,0.576,50475008.0,11352576.0,3696.0,0.0,32768.0,2105344.0,4795.0,3877.0
1.258,2.075,90.126,5.346,0.0,1.195,27725824.0,19367936.0,3792.0,0.0,24576.0,0.0,6437.0,6808.0
0.188,2.441,91.176,4.568,0.0,1.627,28831744.0,30141952.0,4932.0,512.0,0.0,0.0,7456.0,8809.0
0.254,2.221,92.386,3.744,0.0,1.396,22642688.0,25082368.0,3396.0,128.0,0.0,0.0,6518.0,7729.0
0.505,2.525,90.593,4.672,0.0,1.705,35618816.0,26896384.0,2400.0,128.0,0.0,0.0,7530.0,8532.0
0.192,1.916,92.146,4.598,0.0,1.149,21450752.0,31036928.0,2880.0,0.0,0.0,10563584.0,7709.0,6618.0
0.377,2.952,90.201,5.214,0.0,1.256,23896064.0,25475072.0,3366.0,0.0,0.0,0.0,6463.0,7037.0
0.250,2.627,90.744,5.003,0.0,1.376,26963968.0,26113536.0,2820.0,188.0,0.0,0.0,7091.0,8395.0
0.188,1.883,90.584,6.340,0.0,1.004,37236736.0,17999872.0,4849.0,1527.0,0.0,0.0,5796.0,5667.0
0.377,2.830,91.069,3.899,0.0,1.824,37474304.0,32813056.0,6074.0,1399.0,0.0,0.0,8041.0,9851.0
1.029,1.286,91.254,5.531,0.0,0.900,28995584.0,13089280.0,2712.0,0.0,16384.0,0.0,5238.0,4720.0
0.0,0.063,99.061,0.876,0.0,0.0,4157440.0,0.0,3696.0,0.0,0.0,0.0,1132.0,1043.0
0.0,0.125,98.373,1.439,0.0,0.063,13803520.0,0.0,4236.0,0.0,106496.0,0.0,1414.0,1059.0
0.719,0.719,93.137,5.359,0.0,0.065,28311552.0,105984.0,5294.0,1255.0,167936.0,0.0,2723.0,1961.0
